student_id,academic_year,online_access_count,test_scores,project_grades,assignment_completion,final_points,final_grade,graduate,semester,engagement_score
4977,2023,6,12.76,16.28,18.86,15.517,B,1,2,0.53153938
4978,2021,3,20.0,14.27,18.06,17.5095,A,1,1,0.481524294
4979,2020,6,16.8,17.06,19.0,17.441,A,1,2,0.535053133
4980,2022,14,15.14,15.52,16.78,15.683,B,1,2,0.559500451
4981,2020,3,16.05,17.8,17.63,17.0575,A,1,2,0.470696661
4982,2023,2,13.64,14.7,19.73,15.5335,B,1,1,0.513325705
4983,2020,1,9.51,16.4,13.17,12.8365,C,1,1,0.339251899
4984,2022,1,16.0,12.82,14.08,14.407,B,1,2,0.361905865
4985,2019,1,12.94,17.35,9.87,13.716,C,1,2,0.256743386
4986,2020,9,17.39,17.48,17.61,17.4765,A,0,2,0.530278662
4987,2021,3,16.8,14.46,14.72,15.461,B,1,1,0.398082855
4988,2020,4,11.77,16.1,16.48,14.463,B,1,2,0.451893522
4989,2021,10,8.82,13.13,16.09,12.146,C,1,1,0.502247909
4990,2019,5,10.32,19.74,9.99,13.5345,C,0,1,0.299856647
4991,2021,3,15.74,14.67,11.95,14.418,B,1,2,0.32868234
4992,2021,1,14.28,15.57,14.7,14.8365,B,1,2,0.377423968
4993,2020,3,14.47,20.0,15.72,16.718,B,1,1,0.422955525
4994,2022,16,11.67,11.19,15.76,12.5245,C,1,2,0.553923515
4995,2021,15,9.97,12.6,18.26,12.963,C,1,1,0.606551526
4996,2019,3,16.97,16.42,14.24,16.095,B,1,2,0.385949296
4997,2020,10,15.42,14.88,16.97,15.6185,B,0,2,0.524333798
4998,2021,4,14.89,17.48,15.14,15.859,B,1,2,0.418519985
4999,2022,4,15.42,12.89,13.32,14.0095,B,1,2,0.373112645
5000,2021,10,17.1,13.36,15.9,15.8,B,0,2,0.448461
5001,2023,5,17.1,17.94,14.71,15.51,B,0,1,0.380592
5002,2022,3,16.28,18.13,16.43,15.36,C,0,2,0.400285
5003,2021,11,15.05,12.28,18.29,15.66,B,0,1,0.510474
5004,2020,1,16.97,19.74,17.22,17.18,B,0,1,0.469667
5005,2020,0,16.73,17.32,13.92,15.29,A,0,1,0.452343
5006,2019,7,13.95,19.29,17.8,14.7,B,0,2,0.512212
5007,2023,4,13.31,12.77,14.5,15.15,C,0,2,0.485374
5008,2022,2,15.29,12.71,16.54,16.49,C,0,2,0.550452
5009,2022,8,19.55,15.6,15.3,17.78,B,0,2,0.422012
5010,2019,6,11.35,17.15,15.5,14.61,B,0,1,0.424048
5011,2023,3,10.68,20.0,17.86,15.74,B,0,1,0.365335
5012,2022,1,15.48,17.64,13.54,16.11,B,0,1,0.424093
5013,2020,8,15.14,15.38,19.9,14.05,B,0,2,0.517993
5014,2020,7,15.5,13.52,11.67,15.62,A,0,1,0.540577
5015,2020,5,15.71,18.88,14.6,13.31,B,0,1,0.517692
5016,2021,11,14.34,13.66,16.91,12.84,B,0,2,0.332115
5017,2021,2,19.37,19.83,17.42,16.16,B,0,2,0.525968
5018,2021,0,10.29,15.28,15.79,14.99,A,0,1,0.329129
5019,2020,3,12.56,19.74,15.89,15.9,B,0,2,0.513502
5020,2022,5,14.69,17.57,17.01,15.56,C,0,2,0.428215
5021,2020,6,10.16,15.63,15.47,14.07,B,0,2,0.500325
5022,2020,4,14.48,14.72,19.36,15.52,B,0,2,0.363224
5023,2021,6,19.88,15.15,18.03,13.67,C,0,1,0.531898
5024,2021,1,15.05,16.98,18.12,17.75,C,0,1,0.354295
5025,2022,10,15.67,16.14,13.71,13.48,B,0,1,0.407959
5026,2020,5,11.29,14.55,15.84,15.28,B,0,1,0.38575
5027,2021,9,13.18,15.56,15.31,13.97,A,0,1,0.334804
5028,2021,6,13.89,16.15,13.62,16.48,B,0,2,0.459362
5029,2019,7,14.06,10.9,16.89,15.07,B,0,1,0.574674
5030,2022,7,18.76,17.05,14.74,14.78,C,0,1,0.632669
5031,2020,7,16.63,13.63,17.59,16.91,B,0,2,0.45954
5032,2019,7,11.73,13.22,13.46,15.63,B,0,2,0.528227
5033,2023,9,15.72,11.95,19.9,16.39,B,0,2,0.468631
5034,2023,6,16.46,11.69,13.88,14.06,B,0,1,0.486605
5035,2022,8,18.34,12.74,16.55,13.41,A,0,2,0.429943
5036,2021,5,19.64,14.27,17.92,15.76,B,0,2,0.466137
5037,2020,10,12.01,20.0,14.66,15.09,B,0,2,0.489205
5038,2022,3,12.61,14.71,18.07,16.56,B,0,1,0.414022
5039,2021,11,11.3,16.38,13.08,15.46,A,0,2,0.447773
5040,2020,5,14.3,16.91,19.5,15.91,B,0,2,0.449057
5041,2021,1,16.36,16.27,16.06,13.07,C,0,1,0.508671
5042,2019,6,17.89,15.77,14.6,18.52,B,0,2,0.381173
5043,2023,3,14.77,13.12,15.31,15.33,D,0,1,0.449521
5044,2020,8,14.05,19.41,17.96,16.67,B,0,1,0.58181
5045,2022,3,15.44,20.0,14.63,14.29,A,0,2,0.531419
5046,2021,4,12.54,11.96,14.23,16.07,B,0,1,0.543891
5047,2021,0,20.0,13.52,15.5,13.56,B,0,2,0.45464
5048,2021,4,10.27,15.29,13.21,16.29,C,0,2,0.47462
5049,2020,0,15.54,13.67,19.9,15.04,C,0,2,0.520517
5050,2023,0,20.0,17.16,14.67,15.63,B,0,2,0.558112
5051,2022,8,15.01,14.23,18.02,16.67,A,0,1,0.32151
5052,2023,8,14.43,20.0,16.53,13.67,B,0,2,0.36437
5053,2023,7,13.94,18.79,13.67,14.53,C,0,2,0.541214
5054,2021,2,14.46,16.46,16.01,16.3,B,0,2,0.434339
5055,2023,5,19.03,18.4,17.9,18.85,B,0,1,0.407739
5056,2020,5,8.49,18.59,15.58,15.37,B,0,1,0.368498
5057,2020,2,19.5,14.62,18.88,16.51,B,0,2,0.415601
5058,2019,10,10.81,14.02,18.47,15.42,C,0,1,0.358513
5059,2021,8,14.21,16.14,18.23,18.61,B,0,1,0.593876
5060,2021,5,13.73,18.01,14.93,12.87,B,0,2,0.451482
5061,2020,5,16.72,16.29,13.44,15.74,B,0,2,0.44909
5062,2022,6,10.3,12.21,14.56,13.06,A,0,2,0.492614
5063,2021,0,16.35,14.05,16.5,11.69,B,0,2,0.517829
5064,2020,4,20.0,15.78,17.33,16.05,B,0,2,0.516721
5065,2021,3,10.99,15.78,10.83,15.81,C,0,1,0.525326
5066,2020,2,15.55,20.0,16.01,15.15,B,0,2,0.410492
5067,2022,4,13.05,12.66,16.4,15.42,A,0,2,0.432926
5068,2019,11,16.24,17.16,15.36,19.42,A,0,2,0.504805
5069,2023,7,15.05,19.5,19.12,15.19,B,0,2,0.417463
5070,2022,3,13.11,20.0,17.04,16.38,C,0,2,0.45265
5071,2020,7,16.43,15.0,19.16,14.58,A,0,1,0.47986
5072,2019,10,20.0,17.13,15.51,16.05,B,0,2,0.505894
5073,2022,8,14.43,17.31,18.27,15.22,B,0,1,0.333227
5074,2022,5,17.11,16.42,19.9,14.95,A,0,2,0.501148
5075,2022,3,11.19,15.72,19.17,18.41,B,0,2,0.437247
5076,2022,7,12.18,16.99,13.41,17.42,C,0,2,0.500657
5077,2019,6,16.38,9.94,15.42,15.8,B,0,1,0.505338
5078,2021,8,19.35,17.58,15.2,12.01,B,0,2,0.561323
5079,2020,7,16.04,16.26,17.2,15.03,B,0,2,0.544179
5080,2023,9,14.07,15.43,17.67,19.42,B,0,2,0.543716
5081,2022,4,14.99,20.0,14.02,15.23,B,0,2,0.550257
5082,2021,9,11.32,14.35,16.19,17.3,C,0,2,0.472625
5083,2019,6,16.77,15.0,11.19,17.83,A,0,2,0.455162
5084,2021,12,17.59,20.0,19.48,15.93,A,0,2,0.511798
5085,2021,3,13.66,13.98,14.8,14.28,B,0,1,0.502316
5086,2022,11,13.61,14.65,16.16,11.81,C,0,2,0.432171
5087,2022,6,15.77,15.61,15.28,16.65,B,0,2,0.480268
5088,2023,3,13.71,17.96,18.77,14.32,C,0,2,0.450629
5089,2021,4,14.8,16.45,9.23,15.86,B,0,1,0.395463
5090,2020,4,20.0,12.88,15.99,13.65,C,0,1,0.539935
5091,2022,7,14.27,14.69,15.77,15.18,A,0,2,0.456713
5092,2022,7,13.94,14.51,14.94,15.64,B,0,1,0.59102
5093,2021,3,13.09,15.77,19.9,16.01,B,0,2,0.343481
5094,2022,5,17.18,16.97,13.9,13.86,B,0,2,0.415482
5095,2021,12,14.46,16.95,17.87,17.45,B,0,1,0.455193
5096,2021,11,13.08,11.74,16.88,14.66,B,0,2,0.529622
5097,2021,7,18.88,18.49,19.05,12.99,B,0,1,0.479907
5098,2019,5,19.16,16.56,14.43,15.42,B,0,1,0.473911
5099,2020,6,13.23,19.25,14.27,15.64,C,0,1,0.377048
5100,2019,7,9.51,17.01,18.65,15.84,A,0,2,0.375048
5101,2022,2,17.95,18.58,17.04,17.71,C,0,2,0.474722
5102,2021,4,12.98,17.07,12.33,15.22,A,0,2,0.361091
5103,2021,0,17.32,19.16,14.74,15.4,B,0,2,0.41716
5104,2023,7,9.2,17.2,16.95,13.88,B,0,2,0.486742
5105,2020,7,17.62,15.73,18.03,16.86,A,0,2,0.386812
5106,2021,4,11.43,20.0,14.4,15.88,C,0,2,0.56115
5107,2022,10,17.14,18.07,9.05,14.94,B,0,1,0.535453
5108,2020,1,15.03,17.32,17.28,12.63,C,0,2,0.347124
5109,2019,1,12.19,12.92,13.11,17.83,C,0,2,0.390178
5110,2020,6,13.8,12.9,11.2,13.68,A,0,2,0.298996
5111,2020,9,17.01,16.65,9.25,14.67,C,0,1,0.400269
5112,2023,11,15.3,16.3,17.97,16.15,B,0,1,0.504627
5113,2022,4,16.71,14.5,16.33,13.73,C,0,1,0.425109
5114,2022,9,20.0,16.29,15.49,13.27,A,0,2,0.484039
5115,2023,5,10.4,19.74,19.35,12.29,B,0,1,0.350431
5116,2022,5,19.75,17.61,17.55,16.71,C,0,1,0.506755
5117,2020,8,15.3,13.25,19.89,14.74,B,0,2,0.415595
5118,2023,7,12.35,15.69,12.69,19.42,B,0,2,0.453814
5119,2021,0,11.08,14.04,15.94,14.04,B,0,2,0.446737
5120,2022,10,14.44,15.04,12.16,14.16,B,0,1,0.367327
5121,2023,10,17.7,14.97,15.48,14.71,B,0,2,0.375308
5122,2021,3,14.62,14.82,15.43,15.97,C,0,2,0.518196
5123,2020,7,19.43,12.97,17.53,14.86,B,0,2,0.479875
5124,2020,7,10.73,15.65,16.13,16.54,B,0,2,0.523738
5125,2021,6,14.96,14.63,17.52,14.07,B,0,2,0.474867
5126,2022,3,11.31,8.99,17.71,13.44,B,0,2,0.462628
5127,2023,3,16.06,20.0,19.9,12.8,A,0,1,0.336709
5128,2019,5,17.6,18.55,15.27,12.13,A,0,2,0.434779
5129,2021,9,13.76,15.06,13.77,14.78,C,0,1,0.451149
5130,2021,7,7.34,16.0,16.61,15.12,B,0,1,0.584579
5131,2020,4,15.58,13.17,14.11,14.61,B,0,2,0.499276
5132,2020,8,16.28,19.99,19.57,17.52,C,0,1,0.556482
5133,2021,0,16.18,20.0,15.35,17.5,A,0,1,0.493251
5134,2023,9,18.62,16.33,14.67,15.07,B,0,1,0.405072
5135,2021,0,11.84,18.39,14.9,12.8,A,0,2,0.460885
5136,2021,4,16.99,16.38,17.75,14.71,C,0,1,0.468909
5137,2022,2,18.5,12.78,15.65,14.66,A,0,1,0.389721
5138,2021,1,9.77,14.98,14.49,14.57,B,0,1,0.427097
5139,2023,9,15.93,16.27,19.9,14.5,A,0,1,0.439131
5140,2023,4,13.51,14.88,13.98,14.57,B,0,2,0.561168
5141,2020,6,14.75,15.44,16.11,14.99,B,0,2,0.31281
5142,2021,5,16.01,15.74,17.59,14.6,B,0,1,0.534233
5143,2021,7,13.56,15.77,12.12,15.91,B,0,2,0.38988
5144,2020,5,13.01,16.08,17.18,16.15,B,0,2,0.360554
5145,2019,1,15.09,13.44,13.5,14.17,B,0,1,0.532489
5146,2022,8,11.8,14.25,18.0,17.56,A,0,2,0.502304
5147,2021,4,11.8,12.9,13.72,14.07,A,0,2,0.537514
5148,2019,0,16.99,18.28,17.68,13.08,C,0,1,0.506939
5149,2020,4,11.62,10.95,18.67,16.18,B,0,1,0.59177
5150,2023,10,16.95,18.7,18.09,14.32,B,0,2,0.490636
5151,2020,8,16.35,19.25,16.63,16.09,C,0,2,0.442452
5152,2020,4,9.92,15.24,15.47,11.85,B,0,2,0.476098
5153,2021,4,13.0,9.77,14.65,17.75,A,0,2,0.536769
5154,2023,4,18.5,15.1,19.55,16.63,A,0,1,0.400486
5155,2020,12,12.11,15.81,14.35,13.26,B,0,1,0.409075
5156,2022,6,13.63,13.56,13.54,13.29,C,0,1,0.432179
5157,2022,7,16.35,14.73,17.62,18.19,A,0,1,0.311203
5158,2020,9,17.3,19.6,14.12,14.44,B,0,1,0.462297
5159,2022,6,14.25,17.54,13.75,14.29,B,0,2,0.325921
5160,2021,4,13.24,13.76,12.57,12.07,B,0,2,0.456569
5161,2022,5,19.17,12.16,14.87,15.04,B,0,1,0.51129
5162,2022,5,20.0,15.18,15.83,15.24,B,0,1,0.420866
5163,2021,5,17.87,15.45,16.61,16.7,B,0,1,0.565985
5164,2020,8,15.24,17.14,18.3,13.42,B,0,2,0.354597
5165,2022,5,12.62,14.69,17.29,13.23,C,0,2,0.533252
5166,2021,8,12.55,17.17,15.57,16.29,B,0,2,0.498479
5167,2020,5,16.53,20.0,15.55,17.15,B,0,1,0.337381
5168,2019,5,16.22,17.9,17.25,13.15,B,0,1,0.635626
5169,2021,0,19.11,15.84,19.07,17.27,B,0,1,0.448699
5170,2022,8,16.9,15.52,16.33,15.65,B,0,1,0.393876
5171,2019,6,10.58,15.11,14.9,17.29,B,0,1,0.358195
5172,2021,8,18.08,18.77,13.65,15.48,B,0,2,0.438171
5173,2020,0,12.06,14.47,12.57,11.67,A,0,1,0.44441
5174,2022,12,13.86,16.07,17.62,15.35,C,0,2,0.459909
5175,2020,5,15.73,16.08,17.41,17.24,B,0,2,0.432931
5176,2022,9,20.0,14.77,17.41,14.2,B,0,2,0.495656
5177,2021,2,20.0,12.7,15.72,14.99,B,0,2,0.426878
5178,2023,7,16.78,16.73,19.39,15.32,A,0,2,0.322631
5179,2020,2,14.45,15.81,14.87,11.08,B,0,1,0.442931
5180,2021,3,16.56,17.15,18.31,18.19,C,0,1,0.293492
5181,2020,11,17.6,14.69,15.93,14.19,B,0,1,0.476828
5182,2023,5,14.05,18.86,14.57,16.37,B,0,2,0.387016
5183,2023,6,20.0,13.87,17.44,15.45,A,0,2,0.464
5184,2020,8,15.67,20.0,17.01,17.54,C,0,2,0.541526
5185,2022,7,16.46,11.8,16.88,16.22,A,0,2,0.389075
5186,2022,6,16.95,16.99,16.22,15.22,B,0,2,0.524493
5187,2021,6,16.23,17.09,15.94,14.2,B,0,2,0.423795
5188,2021,13,17.46,14.07,19.9,16.83,B,0,1,0.571111
5189,2020,5,13.18,16.97,18.86,12.68,B,0,2,0.428393
5190,2020,6,13.35,19.0,17.76,16.59,A,0,2,0.396368
5191,2023,9,11.76,10.69,16.29,13.88,A,0,1,0.499295
5192,2023,9,16.28,17.15,18.44,17.53,A,0,2,0.423634
5193,2022,9,17.28,10.03,17.27,15.84,C,0,1,0.396304
5194,2021,7,16.34,13.66,16.09,16.59,B,0,1,0.420801
5195,2021,2,19.91,19.83,15.3,15.72,C,0,1,0.449989
5196,2022,10,14.98,14.58,15.83,12.87,A,0,2,0.54342
5197,2023,2,16.96,13.17,8.44,14.25,B,0,1,0.32269
5198,2023,6,11.78,15.49,16.53,16.63,A,0,1,0.454549
5199,2022,3,13.86,20.0,14.86,15.85,B,0,2,0.495095
5200,2022,5,17.04,11.6,19.84,17.42,A,0,1,0.466027
5201,2020,6,17.49,13.46,16.07,16.22,B,0,2,0.541243
5202,2020,6,14.13,19.52,13.18,14.09,B,0,2,0.447985
5203,2023,7,14.78,20.0,15.91,14.35,A,0,1,0.44056
5204,2022,10,10.53,15.71,13.52,15.75,A,0,2,0.492901
5205,2019,7,13.94,13.01,17.16,11.99,B,0,2,0.459685
5206,2020,4,17.61,20.0,16.72,18.19,B,0,1,0.426691
5207,2022,8,16.68,19.75,18.32,16.28,B,0,1,0.487768
5208,2019,9,16.46,17.57,14.13,17.5,B,0,1,0.409032
5209,2020,1,15.14,14.03,16.11,13.13,C,0,1,0.411818
5210,2021,7,15.01,15.84,12.76,17.52,C,0,2,0.417422
5211,2022,7,13.05,15.58,17.7,19.06,B,0,1,0.544153
5212,2022,4,17.05,16.74,17.27,13.54,A,0,1,0.235987
5213,2020,10,16.23,19.41,17.21,16.79,B,0,1,0.479646
5214,2022,5,16.44,18.05,16.03,15.59,A,0,2,0.455303
5215,2020,6,13.45,13.4,17.02,13.19,B,0,2,0.33975
5216,2021,5,8.66,19.23,19.87,16.35,B,0,2,0.473861
5217,2022,5,18.22,16.7,15.34,16.88,B,0,2,0.485046
5218,2022,2,13.59,17.59,16.36,14.66,B,0,2,0.492719
5219,2022,1,12.46,19.45,13.43,17.4,A,0,1,0.274334
5220,2022,10,17.03,13.32,13.95,13.0,C,0,2,0.545051
5221,2021,3,13.84,15.87,16.26,13.27,B,0,2,0.403291
5222,2020,2,18.11,14.69,18.67,15.8,B,0,2,0.49925
5223,2021,0,16.81,12.23,15.41,15.63,C,0,1,0.502922
5224,2020,3,17.0,16.78,15.46,14.48,A,0,1,0.393929
5225,2020,1,10.98,20.0,15.05,16.85,B,0,2,0.497491
5226,2023,11,18.55,11.58,14.75,16.41,B,0,1,0.427022
5227,2021,8,15.76,15.88,16.73,16.92,A,0,2,0.313441
5228,2023,3,13.91,17.48,12.44,15.4,B,0,1,0.531667
5229,2022,12,15.41,16.25,19.09,16.53,B,0,1,0.400777
5230,2022,8,9.77,15.69,14.43,14.9,B,0,2,0.395425
5231,2021,4,16.19,12.87,17.75,18.78,C,0,1,0.425838
5232,2021,0,11.97,16.51,12.99,14.33,A,0,2,0.471335
5233,2021,13,11.02,14.16,17.63,18.86,C,0,2,0.449135
5234,2020,1,10.52,10.75,17.63,15.64,A,0,2,0.489918
5235,2022,0,18.26,18.8,16.95,13.45,C,0,1,0.362749
5236,2020,9,13.14,18.24,13.65,17.71,B,0,1,0.402978
5237,2019,13,19.5,16.08,16.62,15.78,A,0,2,0.445179
5238,2022,10,13.42,16.5,13.19,16.91,B,0,2,0.580859
5239,2020,7,9.97,18.51,15.42,17.49,A,0,1,0.445326
5240,2023,7,11.71,16.49,18.49,16.11,B,0,2,0.526108
5241,2023,8,18.62,18.11,17.93,14.67,B,0,1,0.455591
5242,2023,8,14.53,15.25,16.06,17.1,C,0,1,0.420409
5243,2021,6,13.38,19.08,13.69,15.59,C,0,1,0.436372
5244,2019,6,15.46,16.72,17.57,16.65,B,0,2,0.441647
5245,2023,5,16.47,16.42,16.07,12.24,B,0,2,0.493663
5246,2021,3,18.28,12.94,10.47,16.28,B,0,1,0.545605
5247,2023,4,19.25,16.64,17.9,14.6,B,0,2,0.477226
5248,2023,0,13.94,13.98,15.97,18.16,C,0,2,0.53297
5249,2023,5,11.1,14.44,18.9,16.56,B,0,1,0.387994
5250,2020,2,13.78,14.02,13.4,15.96,C,0,1,0.425059
5251,2021,2,15.76,13.42,8.42,16.34,B,0,2,0.404196
5252,2023,6,12.16,20.0,16.69,14.04,A,0,1,0.474179
5253,2021,10,12.18,19.12,16.72,18.11,A,0,2,0.42881
5254,2020,8,16.0,20.0,11.98,18.68,B,0,1,0.50216
5255,2021,0,14.85,13.05,13.68,16.2,B,0,1,0.39027
5256,2023,2,15.09,16.13,19.9,18.06,C,0,2,0.455893
5257,2022,8,12.76,12.88,15.29,14.7,A,0,2,0.499269
5258,2021,2,14.32,14.3,17.78,14.35,B,0,2,0.31385
5259,2020,5,12.28,13.78,14.47,15.65,B,0,2,0.595933
5260,2022,7,17.61,18.91,11.02,16.26,B,0,2,0.433917
5261,2023,2,18.04,15.02,15.62,14.98,B,0,1,0.316562
5262,2020,6,9.57,18.5,15.39,16.42,B,0,1,0.463645
5263,2021,1,12.26,17.39,15.07,16.07,B,0,2,0.455247
5264,2023,3,10.59,20.0,15.75,14.04,C,0,1,0.447477
5265,2022,6,13.08,12.44,16.66,16.4,A,0,2,0.519773
5266,2022,0,14.75,18.95,15.67,16.93,C,0,1,0.503351
5267,2022,7,10.73,18.68,13.0,15.86,A,0,1,0.473063
5268,2021,5,12.28,13.64,17.19,17.38,C,0,2,0.483322
5269,2020,7,12.04,18.35,11.36,13.7,B,0,2,0.445963
5270,2022,6,15.6,16.76,11.12,16.32,B,0,2,0.572613
5271,2022,10,15.2,15.42,17.8,13.77,C,0,1,0.353337
5272,2023,6,12.87,14.0,17.24,13.86,A,0,2,0.462403
5273,2023,4,15.51,14.25,15.89,14.61,B,0,2,0.457375
5274,2021,6,13.39,20.0,12.69,14.13,A,0,2,0.507786
5275,2021,7,14.19,15.96,14.33,14.74,C,0,2,0.396142
5276,2022,5,19.91,17.82,15.4,15.26,A,0,2,0.335519
5277,2022,5,18.93,14.08,12.21,16.89,B,0,2,0.463559
5278,2022,3,11.17,14.1,14.26,15.09,A,0,1,0.471941
5279,2022,3,17.43,18.53,17.59,13.13,C,0,1,0.553352
5280,2023,1,17.38,12.75,19.44,17.36,B,0,1,0.367407
5281,2021,11,11.62,14.97,15.02,14.29,A,0,1,0.530788
5282,2021,1,17.4,16.04,17.84,15.5,B,0,2,0.612492
5283,2020,3,19.51,16.22,11.44,16.28,A,0,2,0.427543
5284,2021,3,11.69,15.53,17.6,15.9,B,0,1,0.36602
5285,2019,8,12.3,16.9,14.1,17.29,B,0,1,0.425575
5286,2021,4,17.98,17.61,16.76,16.33,B,0,1,0.453937
5287,2021,9,15.79,17.71,15.43,14.25,B,0,2,0.490978
5288,2020,3,16.61,13.61,19.19,18.97,B,0,2,0.41315
5289,2021,6,15.99,15.28,13.93,15.89,B,0,2,0.557771
5290,2019,3,16.14,18.8,17.53,15.36,C,0,1,0.377905
5291,2019,12,11.09,18.09,15.36,17.09,B,0,1,0.33582
5292,2022,1,18.07,12.69,15.65,15.98,B,0,1,0.527556
5293,2021,6,18.43,16.79,15.59,16.21,C,0,1,0.299748
5294,2020,7,14.32,11.25,14.0,19.42,B,0,1,0.439241
5295,2021,7,14.86,16.07,15.99,15.16,B,0,2,0.662866
5296,2022,5,10.49,20.0,15.88,15.1,B,0,2,0.452183
5297,2020,5,16.5,13.7,16.6,15.77,A,0,2,0.377485
5298,2022,5,16.67,13.97,16.23,17.25,C,0,2,0.449127
5299,2020,5,14.81,17.77,17.94,13.25,C,0,2,0.449571
5300,2019,8,18.3,12.29,18.24,12.54,A,0,1,0.463817
5301,2021,12,14.01,14.45,13.51,14.68,B,0,2,0.497612
5302,2021,3,16.65,17.38,18.11,13.05,B,0,1,0.382987
5303,2022,1,12.0,14.45,13.19,14.93,B,0,2,0.566688
5304,2022,5,14.92,15.4,17.43,16.37,B,0,1,0.469508
5305,2023,14,14.48,17.73,17.51,14.21,A,0,1,0.50196
5306,2021,3,15.65,16.96,11.45,13.37,A,0,1,0.410674
5307,2021,10,13.91,16.59,16.25,15.7,B,0,1,0.53966
5308,2022,11,14.61,15.15,14.9,16.93,C,0,1,0.435676
5309,2020,3,17.42,16.84,14.21,12.96,B,0,1,0.471693
5310,2021,7,13.71,15.66,19.26,16.86,B,0,2,0.390128
5311,2019,10,10.27,17.05,14.46,16.86,A,0,1,0.385828
5312,2019,4,20.0,14.78,14.1,17.07,B,0,1,0.49936
5313,2023,5,19.05,15.52,16.21,17.48,B,0,2,0.423107
5314,2022,3,11.19,13.6,17.67,19.01,B,0,1,0.39547
5315,2022,2,17.02,15.88,15.69,15.04,B,0,2,0.409661
5316,2021,3,13.51,14.03,18.82,15.76,A,0,2,0.500084
5317,2020,1,15.77,13.31,17.3,14.94,C,0,1,0.410614
5318,2020,5,15.86,16.57,10.81,15.59,B,0,1,0.445067
5319,2020,3,14.3,16.46,14.76,17.97,B,0,2,0.454006
5320,2021,6,12.69,17.82,14.68,13.5,A,0,1,0.323818
5321,2022,0,12.96,14.93,17.17,14.25,C,0,2,0.353881
5322,2022,6,12.3,16.93,9.74,17.73,B,0,1,0.47565
5323,2020,8,12.55,17.27,19.9,17.17,B,0,2,0.403339
5324,2023,0,14.8,17.02,17.3,15.02,A,0,1,0.524188
5325,2022,6,12.89,14.0,16.38,16.92,B,0,1,0.51813
5326,2021,9,17.0,16.31,18.85,16.12,B,0,2,0.501446
5327,2022,1,19.36,16.82,19.9,17.92,B,0,2,0.575596
5328,2021,11,13.29,15.98,18.11,15.7,B,0,2,0.447396
5329,2020,7,15.7,11.0,18.3,17.18,B,0,2,0.496711
5330,2021,3,16.46,16.34,16.34,19.42,B,0,1,0.413621
5331,2022,5,16.38,20.0,15.69,16.52,C,0,2,0.618216
5332,2019,7,15.22,15.1,14.89,15.67,B,0,2,0.586636
5333,2020,5,17.18,14.23,14.05,16.71,B,0,1,0.453794
5334,2019,7,16.41,16.85,14.38,15.02,B,0,1,0.479039
5335,2019,2,11.36,16.7,12.79,19.3,C,0,2,0.544573
5336,2023,6,17.55,18.79,15.84,15.87,B,0,1,0.443081
5337,2022,1,17.6,12.97,11.99,15.16,B,0,2,0.408756
5338,2021,5,12.75,17.7,16.48,14.29,B,0,1,0.511877
5339,2020,2,15.1,17.36,15.94,17.29,A,0,2,0.458279
5340,2021,3,17.0,15.62,16.38,16.94,B,0,1,0.465323
5341,2021,9,14.38,16.76,14.78,14.82,B,0,2,0.396787
5342,2020,9,18.15,18.41,19.9,16.48,B,0,2,0.33727
5343,2021,7,20.0,18.03,19.28,13.25,C,0,1,0.468903
5344,2021,2,12.68,13.24,13.05,15.88,B,0,1,0.513963
5345,2022,4,10.93,17.91,16.58,16.29,A,0,2,0.437781
5346,2022,9,15.89,15.8,14.57,18.24,C,0,2,0.549769
5347,2019,6,17.11,16.13,13.6,14.39,C,0,1,0.405569
5348,2021,13,14.31,16.13,12.82,13.6,B,0,1,0.381936
5349,2022,6,19.26,15.6,17.06,14.2,C,0,1,0.448464
5350,2021,6,11.06,18.79,14.39,13.51,B,0,1,0.447429
5351,2023,4,17.03,15.76,18.34,17.67,B,0,1,0.504868
5352,2022,6,13.21,13.3,18.4,18.0,C,0,1,0.400783
5353,2020,5,20.0,15.02,19.31,16.09,B,0,1,0.545166
5354,2019,8,20.0,16.38,13.99,17.49,B,0,1,0.58551
5355,2022,8,12.74,18.88,17.16,15.8,B,0,1,0.450357
5356,2019,3,13.38,17.39,17.54,15.44,B,0,2,0.53719
5357,2021,1,17.52,13.94,14.89,15.07,B,0,1,0.381815
5358,2023,0,13.85,20.0,14.18,15.11,A,0,1,0.525434
5359,2021,7,14.86,16.59,19.88,13.18,C,0,2,0.523551
5360,2021,2,15.07,18.99,16.57,16.0,A,0,2,0.511166
5361,2022,0,9.35,15.6,17.55,15.53,B,0,2,0.451945
5362,2021,6,14.95,17.23,14.06,16.75,C,0,2,0.253959
5363,2021,13,12.97,17.95,13.11,15.73,B,0,2,0.409759
5364,2023,5,13.54,18.85,14.66,15.34,B,0,2,0.410825
5365,2021,8,19.24,18.47,15.73,14.24,B,0,1,0.387087
5366,2023,5,11.3,18.03,13.48,15.7,B,0,2,0.46123
5367,2023,5,17.38,15.21,16.0,16.74,B,0,2,0.424767
5368,2020,8,14.17,14.6,11.98,13.81,B,0,2,0.397438
5369,2019,4,14.17,16.75,13.35,15.72,B,0,1,0.38166
5370,2020,6,17.32,18.18,17.63,15.95,B,0,2,0.404788
5371,2019,6,15.99,15.43,17.47,14.47,B,0,1,0.528552
5372,2020,3,16.67,18.49,15.09,14.68,A,0,2,0.408459
5373,2022,8,17.84,19.41,13.59,15.95,A,0,2,0.418301
